"Date","AQS_SITE_ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/09/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/10/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/11/2010","170314201","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/12/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/13/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/14/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/15/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/16/2010","170314201","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/17/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/18/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/19/2010","170314201","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/20/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/21/2010","170314201","1","0.4","ppm","5","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/22/2010","170314201","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/23/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/24/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/25/2010","170314201","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/26/2010","170314201","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/27/2010","170314201","1","0.1","ppm","1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"10/30/2010","170314201","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/01/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/02/2010","170314201","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/03/2010","170314201","1","0.7","ppm","8","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/04/2010","170314201","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/05/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/06/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/07/2010","170314201","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/08/2010","170314201","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/09/2010","170314201","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/10/2010","170314201","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/11/2010","170314201","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/12/2010","170314201","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/13/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/14/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"11/15/2010","170314201","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/09/2010","170314201","1","0.7","ppm","8","19","79.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/15/2010","170314201","1","0.9","ppm","10","19","79.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/16/2010","170314201","1","1","ppm","11","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/17/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/18/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/19/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/21/2010","170314201","1","0.5","ppm","6","19","79.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/22/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/23/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/24/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/25/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/26/2010","170314201","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/27/2010","170314201","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/28/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/29/2010","170314201","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/30/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
"12/31/2010","170314201","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431"
